Timestamp,Gender,Which of these options is most suitable to describe your current primary role?,How would you rate your experience in artifact development and sharing in MDE research projects?,How would you rate your experience in reusing artifacts from MDE research projects?,"Have you ever submitted an artifact for evaluation to some conference, workshop, or journal?",Have you ever contacted other researchers for help on reusing their artifacts?,Have you ever been contacted by other researchers interested to reuse some artifact you shared?,Which challenges have you encountered during the sharing and use of artifacts in MDE research projects?,1.1) What is it all about? [its name],"1.1) What is it all about? [the context of its development (e.g., domain, problem, project)]","1.1) What is it all about? [its main functionalities supported (e.g., modelling language, code generation, model analysis)]",1.1) What is it all about? [the relation with its associated paper],1.2) What does it have? [a description of its directory structure and content],"1.2) What does it have? [everything required for replications (i.e., complete)]","1.2) What does it have? [no more assets than necessary for replications (i.e., concise)]",1.2) What does it have? [a preprint of its associated article],"1.3) What concepts and technologies underpin the artifact? [the theories that underpin its creation (e.g., formalisms, semantics)]","1.3) What concepts and technologies underpin the artifact? [the modeling languages used to develop it (e.g., UML, xtUML, SysML, BPMN)]","1.3) What concepts and technologies underpin the artifact? [the meta-modeling languages used to develop it (e.g., EMOF, CMOF, ECore/EMF, KM3)]","1.3) What concepts and technologies underpin the artifact? [the standards and/or specifications used to develop it (e.g., ISO, CMI, XMI, CWM, HUTN, JMI, DD, OCL)]",1.3) What concepts and technologies underpin the artifact? [the programming/markup language used to develop it],"1.3) What concepts and technologies underpin the artifact? [the libraries, dependencies, and frameworks used to develop it and their respective versions (e.g., Eclipse release)]","Which factual questions would you say are missing in the ""What"" perspective?",2.1) Why it was created? [the motivation for its development],"2.1) Why it was created? [its objective/goal (e.g., verify claims, replicability, reusability, a whole new library/framework)]","2.1) Why it was created? [its advantages and/or novelty (e.g., algorithm, language, method)]","Which factual questions would you say are missing in the ""Why"" perspective?","3.1) Where is it hosted? [is open and public (e.g., GitHub, BitBucket, Zenodo, Figshare)]","3.1) Where is it hosted? [is indexed and findable by search engines (e.g., GitHub, BitBucket, Zenodo, Figshare)]","3.1) Where is it hosted? [archives data for long-term and permanent access (e.g., Zenodo, Figshare)]","3.2) Where shall I cite? [an explicit format for citation (e.g., in a CITATION file)]",3.2) Where shall I cite? [its citation information in BibTeX format],3.2) Where shall I cite? [an URL for citation],3.2) Where shall I cite? [a DOI for citation],"3.3) Where to find related work? [credit to data obtained from other sources (e.g., cited authors, paper, repository)]","3.3) Where to find related work? [references about key concepts (e.g., papers, surveys, wiki, reports)]","3.3) Where to find related work? [references to studies using it (e.g., known uses, integrated with)]",3.3) Where to find related work? [references to related artifacts/projects],"3.3) Where to find related work? [references using in-code citation (e.g., code header)]","Which factual questions would you say are missing in the ""Where"" perspective?","4.1) Who could use it? [be deposited under an explicit open license (e.g., reported in a LICENSE file)]","4.1) Who could use it? [have files made available using open/non-proprietary formats (e.g., JSON, open XML schema)]","4.1) Who could use it? [indicate a list of potential users (e.g., professionals, researchers, industry sectors)]","4.1) Who could use it? [be developed using open, well-maintained, and documented libraries or dependencies]","4.2) Who are the authors? [a communication channel for interacting with the community (e.g., forum, mailing list, issue tracker, IRC, Slack, Discord)]",4.2) Who are the authors? [the names of its authors],4.2) Who are the authors? [the institution of its authors],"4.2) Who are the authors? [the contact details of its authors (e.g., email address, ResearchGate, Linkedin, website)]",4.2) Who are the authors? [the ORCID of its authors],"4.2) Who are the authors? [the level of experience of its authors (e.g., bio, degree, position)]","4.3) Who funded this project? [the funding agencies that supported the project (e.g., ERC, NWO, CNPq, DFG, EPSRC, NSF)]","Which factual questions would you say are missing in the ""Who"" perspective?","5.1) When did changes happen? [tracked using version control (e.g., GitHub, GitLab, BitBucket)]","5.1) When did changes happen? [small (e.g., concise, cohesive edits)]","5.1) When did changes happen? [explained (e.g., via CHANGELOG or commit messages)]",5.1) When did changes happen? [labelled using tags and/or release identifiers to allow referencing and retrieval of specific versions],"5.2) When do future changes shall happen? [a timeline for future goals and planned updates (e.g., frequency, next steps, future work plans)]","5.2) When do future changes shall happen? [means for receiving change requests and feedback from users (e.g., bug fixes, pull requests)]","Which factual questions would you say are missing in the ""When"" perspective?","6.1) How is it organized? [Tabular data files shall follow analysis-friendly formats (e.g., the column is variable, the row is observation, data dictionary, the meaning of column/row headers)]","6.1) How is it organized? [Files and folders shall have self-explaining names matching content, meaning, and human abstractions (e.g., doc/, src/, results/, src/, bin/)]","6.1) How is it organized? [The artifact shall indicate best practices used (e.g., naming or code conventions, guidelines/checklists)]","6.1) How is it organized? [Useful metadata shall be used as part of filenames for pattern matching (e.g., yyyymmdd), where meaningful]","6.1) How is it organized? [The artifact shall be compliant with ICT accessibility standards (e.g., Section 508, WAI)]","6.1) How is it organized? [The experiment workflow shall be broken-down into small and simple procedures to facilitate reuse (e.g., scripts, functions)]",6.1) How is it organized? [The artifact shall include a website or wiki-page],6.2) How to set up a running environment? [The artifact shall provide instructions for downloading],6.2) How to set up a running environment? [The artifact shall provide the open-source code],6.2) How to set up a running environment? [The artifact shall provide a binary/compiled version],"6.2) How to set up a running environment? [The artifact shall provide a container for freezing dependencies and quickly setting up a running environment (e.g., VM, Docker)]",6.2) How to set up a running environment? [The artifact shall provide a step-by-step tutorial of how to build the source code],"6.2) How to set up a running environment? [The artifact compilation shall rely on build automation tools (e.g., make, ant)]","6.2) How to set up a running environment? [The artifact compilation shall rely on dependency management tools (e.g., maven, pip)]",6.2) How to set up a running environment? [The artifact shall provide instructions to install it],"6.3) How to get started? [The artifact shall include instructions for running it on minimal test data (e.g., quick run, smoke testing)]",6.3) How to get started? [The artifact shall indicate the most relevant and interesting parts of the source code/artifact],"6.3) How to get started? [The artifact shall include step-by-step instructions for running it (e.g., README, PDF)]","6.3) How to get started? [The artifact shall include a video tutorial with the step-by-step for running it (e.g., Youtube, Vimeo)]",6.4) How to replicate the experiment? [The artifact shall include the complete set of test models considered],"6.4) How to replicate the experiment? [The artifact shall provide instructions for manual/automated pre-processing of raw data for experiments (e.g., bash, python, R script)]","6.4) How to replicate the experiment? [The artifact shall provide instructions for manual/automated replication of the complete (or at least a subset) experiment as in the paper (e.g., bash, python, R script)]","6.4) How to replicate the experiment? [The experiment workflow shall be fully automated (including raw data processing, experiment execution, figures plotting)]","6.4) How to replicate the experiment? [The artifact shall include the experiment results shown in its associated paper in tabular and machine-readable format (e.g., .csv, .tab)]",6.4) How to replicate the experiment? [The artifact shall include log files produced],"6.5) How to run the analysis of results? [The artifact shall provide scripts for the automated analysis of results as in the paper (e.g., R scripts, python scripts, Jupyter notebooks)]","6.5) How to run the analysis of results? [The artifact shall include scripts for drawing figures and/or plots as in the paper (e.g., R scripts, python scripts, Jupyter notebooks)]",6.5) How to run the analysis of results? [The artifact shall provide a clear description of the measurement procedures and metrics used in the paper],"6.6) How could it be repurposed? [The artifact shall indicate suggestions for contributions (e.g., notes.txt, todo.txt, ways it could be repurposed, wishlist)]",6.6) How could it be repurposed? [The artifact documentation shall be designed considering users with minimal expertise],6.6) How could it be repurposed? [The artifact shall provide details about ethical concerns in replications],"6.6) How could it be repurposed? [The artifact source code shall be documented (e.g., in-code comments, Javadoc)]","6.6) How could it be repurposed? [The artifact shall provide instructions for integration/chaining with commercial tools (e.g., Matlab, DOORS)]","6.6) How could it be repurposed? [The artifact shall report known issues, bugs, and limitations (e.g., issue tracker)]","Which factual questions would you say are missing in the ""How"" perspective?","7.1) How many resources does it need? [The artifact shall indicate the system and environment where it was successfully evaluated (e.g., OS, CPU, RAM, GPU, Disk)]","7.1) How many resources does it need? [The artifact shall indicate the minimum system and environment requirements for usage (e.g., OS, CPU, RAM, GPU, Disk)]","7.1) How many resources does it need? [The artifact shall indicate the skills and/or settings required for usage (e.g., team configuration, users' skills)]",7.1) How many resources does it need? [The artifact shall indicate the approximate amount of time needed to replicate the experiment],"Which factual questions would you say are missing in the ""How much/many"" perspective?",How do you assess the clarity of these guidelines?,How do you assess the completeness of these guidelines?,How do you assess the relevance of these guidelines?,Additional remarks
2021/04/19 10:41:17 am EET,Male,Academic researcher (pre-PhD level),3,2,Yes,Yes,No,,Essential,Essential,Essential,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Desirable,,Unnecessary,Unnecessary,Unnecessary,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,,Unnecessary,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Unnecessary,Unnecessary,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Essential,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,,Desirable,Unnecessary,Unnecessary,Desirable,,6,6,5,"I tried to keep separate the paper and the artifact. I think the paper should include more details on the experiment etc. then, that information is imo not needed again in the artifact. I agreed with most of the proposed guidelines, but nevertheless, I think there should be a difference between a research artifact (just something to show your idea/experiment) and a full-blown open source project with all the bells and whistles and support until infinity. There should be a balance between making artifacts reusable, but without demanding for the moon."
2021/04/19 10:41:56 am EET,Male,Academic researcher (professor level),4,4,Yes,Yes,Yes,format of artifacts is in some version of a tool that is difficult to obtain,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Desirable,Desirable,Essential,Essential,Unnecessary,Essential,Essential,,Desirable,Desirable,Desirable,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Unnecessary,,Essential,Desirable,Unnecessary,Desirable,Unnecessary,Essential,Unnecessary,Desirable,Unnecessary,Unnecessary,Desirable,,Desirable,Desirable,Essential,Essential,Unnecessary,Desirable,,Desirable,Essential,Desirable,Desirable,No answer,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Unnecessary,Desirable,Essential,Essential,Desirable,Essential,,Essential,Desirable,Unnecessary,Desirable,,6,5,6,"in my experience the reuse of an artifact can occur in many ways that would change the my answers, e.g., i might just want to reuse models or data as opposed to reusing the processing or algorithms done by the authors. I have answered according to my most common reuse experience, which often reuses the model/data parts but less so the code parts."
2021/04/19 11:31:12 am EET,Male,Industrial Practitioner,3,2,Yes,Yes,Yes,"Tooling that is easily (yet freely) available, stable, fast and ensures artifacts to be edited in the long-run.",Essential,Desirable,Desirable,Unnecessary,Essential,Essential,Essential,Unnecessary,Desirable,Essential,Essential,Unnecessary,Essential,Essential,,Unnecessary,Desirable,Desirable,,Unnecessary,Essential,Essential,Essential,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Unnecessary,,Essential,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Essential,Unnecessary,Desirable,Unnecessary,,Essential,Essential,Essential,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,Unnecessary,No answer,No answer,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Essential,Unnecessary,Desirable,No answer,No answer,Essential,No answer,Unnecessary,Desirable,Unnecessary,Essential,Desirable,Unnecessary,Unnecessary,Essential,Unnecessary,Essential,,Essential,Essential,Essential,Essential,,6,6,6,
2021/04/19 11:31:38 am EET,Male,Academic researcher (post-doc level),4,4,Yes,Yes,Yes,"It was a Ph.D. student who wanted to use my (meta) models. He/She had severe trouble in setting up the infrastructure (Eclipse Ecore). Additionally, it seemed to be a real issue in understanding how to work with models from the Java perspective (""that are just classes and objects, where is the model?"").",Essential,Essential,Desirable,Desirable,Desirable,Essential,Unnecessary,Desirable,Desirable,Essential,Unnecessary,Unnecessary,Desirable,Desirable,,Essential,Essential,Desirable,,Essential,Desirable,Unnecessary,Desirable,Desirable,Essential,Unnecessary,Essential,Essential,Desirable,Desirable,Unnecessary,,Essential,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Desirable,Essential,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Essential,Desirable,Desirable,Desirable,Essential,Unnecessary,Unnecessary,Essential,Essential,Essential,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,Unnecessary,Unnecessary,,Desirable,Unnecessary,Unnecessary,Desirable,,6,6,7,
2021/04/19 11:41:56 am EET,Male,Academic researcher (post-doc level),4,3,Yes,Yes,Yes,,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Desirable,Essential,,Desirable,Desirable,Desirable,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,Essential,,6,7,6,
2021/04/19 12:15:57 pm EET,Male,Industrial Researcher,4,3,No,Yes,Yes,"Evolution consequences: Shared models some years ago might not be possible to be loaded with current tools (e.g., metamodel has evolved, current tools evolved and they are no longer compatible so you need to take an ancient version of the tool incompatible with new functionalities you want to use)
Lack of adoption of libraries: Libraries of models and model transformations have been developed in the last years, but I have doubts if they were successful or if they reached an acceptable level of adoption. The idea is not bad but I never used them.
Lack of real or realistic models: Big models exist but in most of the cases they are incomplete (e.g., https://wiki.eclipse.org/Capella/Samples/IFE)
",Essential,Essential,Essential,Desirable,Essential,Essential,Unnecessary,Desirable,Desirable,Essential,Essential,Essential,Desirable,Desirable,"As comment about ""the relation with its associated paper"" and ""a preprint of its associated article"": A reused artifact is intended to be used in other papers... In other data sets (https://but4reuse.github.io/espla_catalog/ESPLACatalog.html) they differentiate between ""Publications using it"" and ""Original publication""",Desirable,Desirable,Unnecessary,"Comment: the good thing about reuse is that ""why it was created"" is not relevant if it fits your current, maybe complete different, motivations and goals",Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,,Essential,Desirable,Unnecessary,Unnecessary,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Desirable,,Unnecessary,Unnecessary,Essential,Essential,Desirable,Desirable,,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,Essential,,6,6,5,Most of these guidelines are not specific to MDE. They are general to artifact evaluation procedures.
2021/04/19 2:07:37 pm EET,Male,Academic researcher (post-doc level),3,3,No,Yes,Yes,outdated dependencies and lake of proper installation / usage guide,Essential,Desirable,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,No answer,No answer,No answer,No answer,Essential,,Desirable,Essential,Desirable,,Essential,Essential,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,,Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Unnecessary,Desirable,,Essential,Desirable,Desirable,Essential,Desirable,Desirable,,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Unnecessary,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Essential,Essential,Desirable,Essential,,6,7,7,
2021/04/19 2:15:18 pm EET,Male,Academic researcher (professor level),5,4,Yes,Yes,Yes,"availability
interoperability
unmaintainability",Essential,Essential,Essential,Desirable,Essential,Essential,Unnecessary,Unnecessary,Desirable,Essential,Essential,Essential,Essential,Essential,"deployment: hardware requirements, installation instructions, building steps, �",Unnecessary,Essential,Essential,"motivations for as much design decisions as you can fit in there:
why does it depend on component X?
why does it use data type X to represent X?
why was technology X chosen over technology X?
etc",Essential,Essential,Desirable,Desirable,Essential,Essential,Desirable,Essential,Unnecessary,Unnecessary,Desirable,Unnecessary,"where are snapshots of the the ""same"" artefact related to different versions/papers/�",Essential,Desirable,Unnecessary,Unnecessary,Desirable,Essential,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,what was the role of each author,Essential,Essential,Essential,Desirable,Desirable,Desirable,"an honest timeline of the lifecycle, including retirement/phaseout (e.g., ""since 2012 we're focused on tool X instead"") and hiatus (e.g., ""the responsible student left and I'm a clueless professor that cannot figure it out myself"")",Essential,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Desirable,Essential,Essential,Desirable,Unnecessary,Essential,Essential,Essential,Essential,Essential,Essential,Essential,Unnecessary,Desirable,Desirable,Essential,Essential,Essential,Desirable,Essential,Essential,Desirable,Unnecessary,Desirable,Unnecessary,Essential,Unnecessary,Desirable,,Desirable,Desirable,Essential,Essential,,5,5,5,
2021/04/19 2:22:17 pm EET,Male,Academic researcher (post-doc level),3,3,No,Yes,Yes,No challenges,Essential,Essential,Essential,Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,Essential,,Essential,Essential,Essential,,Essential,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Essential,Desirable,Unnecessary,Unnecessary,,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,Essential,Unnecessary,Unnecessary,Desirable,,Essential,Desirable,Essential,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Unnecessary,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,,Essential,Essential,Desirable,Desirable,,6,6,6,
2021/04/19 4:48:35 pm EET,Male,Academic researcher (pre-PhD level),5,4,No,Yes,Yes,"Compatibility issues due to versions
Immaturity of the artifact (bugs etc)
Undocumented limitations",Essential,Desirable,Essential,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Essential,,Desirable,Essential,Desirable,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Essential,Desirable,Desirable,Desirable,Unnecessary,,Desirable,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Essential,Desirable,Unnecessary,Unnecessary,,Essential,Essential,Desirable,Desirable,Desirable,Essential,,Essential,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Essential,Unnecessary,Essential,Essential,Essential,Desirable,Desirable,Unnecessary,Essential,Desirable,Essential,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,,Essential,Desirable,Desirable,Desirable,,5,6,5,"The what section could include: ""What does it NOT have?"""
2021/04/19 5:33:57 pm EET,Male,Academic researcher (professor level),3,2,No,No,No,"I can only report here about experiences of my PhD students. When they tried to reuse software artefacts, quite often they had technical problems like older versions, bugs, missing libraries, and so on",Essential,Essential,Essential,Desirable,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,"license restrictions, date",Unnecessary,Desirable,Desirable,,Unnecessary,Unnecessary,Unnecessary,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Unnecessary,Unnecessary,Unnecessary,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Essential,,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Essential,Essential,,Desirable,Essential,Essential,Desirable,,6,6,6,
2021/04/19 5:37:51 pm EET,Male,Academic researcher (professor level),4,3,No,Yes,Yes,"dependency version issues, academic proof of concept implementation that others want to reuse",Essential,Desirable,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Essential,Essential,Desirable,Essential,Essential,,Desirable,Desirable,Desirable,,Essential,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,,Essential,Unnecessary,Desirable,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,at least one way to track changes should be available,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Desirable,Essential,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,,Essential,Desirable,Desirable,Desirable,,5,5,6,
2021/04/19 6:08:18 pm EET,Male,Academic researcher (pre-PhD level),2,4,Yes,No,No,Compatibility Problems in different Eclipse versions,Essential,Essential,Essential,Desirable,Desirable,Essential,Desirable,Unnecessary,Desirable,Desirable,Desirable,Essential,Desirable,Essential,,Desirable,Essential,Essential,,Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Essential,Unnecessary,,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Unnecessary,Desirable,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Essential,Unnecessary,No answer,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Essential,Essential,Desirable,Essential,Unnecessary,Essential,Desirable,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Essential,Desirable,Desirable,No answer,Essential,No answer,Desirable,,Desirable,Desirable,Essential,Unnecessary,,6,6,7,Broad implementation of guidelines such as these is ESSENTIAL for advancing MDE technologies and research!
2021/04/19 8:56:33 pm EET,Male,Academic researcher (professor level),3,3,Yes,Yes,Yes,"no manuals, poor info for using and installing, undocumented features, lack of support and evolution",Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Desirable,,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Essential,Desirable,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,Essential,Desirable,Essential,Essential,Essential,Essential,Desirable,Desirable,Essential,Desirable,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Essential,Desirable,Desirable,,7,7,7,
2021/04/20 1:29:18 am EET,Male,Academic researcher (professor level),4,2,Yes,No,Yes,"The main challenges I faced were related to the platform, i.e., I developed a model transformation in Acceleo but they were not using that language. The other problem was about legal issues, once a researcher asked me to share an artifact that interfaced PLASMA model checker with a simulator, but I could not, since it was not allowed to share it.",Desirable,Desirable,Essential,Desirable,Essential,Essential,Desirable,Desirable,Desirable,Essential,Essential,Essential,Unnecessary,Essential,None from my perspective.,Desirable,Unnecessary,Unnecessary,,Essential,Desirable,Desirable,Unnecessary,Desirable,Desirable,Unnecessary,Desirable,Unnecessary,Unnecessary,Desirable,Unnecessary,,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,,Essential,Desirable,Essential,Essential,Desirable,Desirable,,Desirable,Desirable,Desirable,Desirable,No answer,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Unnecessary,Essential,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Desirable,Unnecessary,Desirable,Essential,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,,Desirable,Essential,Desirable,Desirable,,7,7,6,
2021/04/20 1:38:35 am EET,Female,Academic researcher (pre-PhD level),4,3,Yes,Yes,Yes,Tools and artiracts require greater use and maturity,Essential,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Essential,Desirable,Essential,Essential,Desirable,,Desirable,Essential,Desirable,,Desirable,Essential,Unnecessary,Desirable,Essential,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,,Desirable,Desirable,Essential,Essential,Essential,Essential,Desirable,Essential,Desirable,Desirable,Desirable,,Essential,Unnecessary,Desirable,Desirable,Desirable,Essential,,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Unnecessary,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,,Essential,Desirable,Essential,Desirable,,5,6,6,
2021/04/20 1:39:01 am EET,Male,Academic researcher (pre-PhD level),2,2,No,No,No,Some material are not easy to follow and even the real material is shared by others auhtors.,Essential,Desirable,Essential,Desirable,Desirable,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,For me its ok,Essential,Desirable,Desirable,None,Essential,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Essential,Essential,Desirable,None,Essential,Essential,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Unnecessary,Unnecessary,Unnecessary,none,Essential,Desirable,Unnecessary,Desirable,Desirable,Desirable,None,Essential,Essential,Essential,Essential,Unnecessary,Desirable,Desirable,Desirable,Desirable,Unnecessary,Desirable,Essential,Essential,Desirable,Essential,Essential,Desirable,Essential,Essential,Essential,Essential,Essential,Unnecessary,Desirable,Unnecessary,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,Desirable,none,Essential,Desirable,Desirable,Desirable,none,7,7,7,
